,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130
155,1,3,3,1,3,3,1,2,1,3,3,5,2,4,2,1,3,2,3,3,2,3,3,3,2,3,2,3,3,3,3,2,2,2,2,3,2,2,3,4,3,2,3,2,4,2,5,2,2,4,2,2,2,3,3,2,3,3,3,3,4,3,3,4,3,3,4,3,4,3,3,1,2,2,1,2,2,2,4,2,2,3,5,2,2,4,3,3,3,5,2,3,3,1,2,2,2,1,3,3,3,1,3,1,3,3,1,2,1,2,1,2,3,1,2,2,3,3,2,2,2,1,1,1,1,1,1,1,1,4
156,2,3,3,2,3,3,2,3,3,3,3,3,4,3,3,1,3,4,3,4,3,2,5,3,4,3,3,3,2,5,3,3,3,3,3,3,2,3,3,3,3,3,3,4,4,2,3,3,3,4,3,4,3,5,3,3,3,3,4,3,3,3,3,2,3,3,3,3,3,4,3,4,3,3,3,3,3,3,3,3,4,3,3,3,3,4,3,3,3,3,3,3,3,3,4,3,3,3,3,4,5,3,3,3,3,2,3,3,3,3,3,3,3,4,5,3,3,3,3,3,3,3,3,3,3,4,3,3,3,5
157,3,3,5,4,4,3,2,3,3,4,3,3,4,3,4,2,3,3,3,4,3,3,3,4,4,3,4,2,2,2,3,4,3,3,3,4,3,3,3,5,5,4,3,2,2,3,3,3,2,5,2,3,3,2,3,3,3,3,5,3,4,2,3,3,3,3,2,2,2,2,3,3,3,3,4,2,3,5,4,4,3,3,3,3,5,4,3,3,3,3,3,3,2,2,5,3,3,3,3,4,3,3,3,2,3,2,3,3,4,4,3,3,3,3,3,4,3,2,2,3,5,3,3,3,3,3,3,3,3,3
158,4,4,4,4,5,4,4,4,3,3,3,4,4,4,4,4,4,4,4,4,3,4,4,3,4,2,4,4,3,3,4,3,2,4,5,4,3,5,4,4,4,4,5,4,3,2,4,4,3,5,3,3,4,4,4,4,4,4,5,4,4,4,5,3,3,4,4,4,4,4,3,4,2,2,2,2,4,4,4,2,2,4,4,4,5,4,3,4,3,4,4,3,4,2,5,4,3,4,3,4,4,4,4,3,4,4,4,4,4,3,4,3,4,4,4,3,4,4,3,4,4,3,3,4,4,3,3,4,4,4
159,3,5,3,3,4,4,4,3,3,3,4,3,5,3,3,4,3,2,4,3,4,4,5,3,4,3,4,3,3,4,3,4,5,5,4,4,5,4,4,5,5,3,5,4,5,5,4,5,4,5,3,5,4,4,5,4,5,5,3,4,3,3,4,5,3,4,5,4,5,4,3,3,4,4,5,4,5,4,4,4,3,3,4,3,4,3,4,5,4,3,5,5,4,4,5,4,4,3,3,4,3,4,4,4,4,5,4,3,4,4,2,4,3,4,4,3,4,4,4,4,4,4,4,4,5,3,5,5,5,4
160,3,4,4,3,3,4,3,4,4,4,2,3,3,4,4,4,3,3,4,4,3,3,3,4,3,3,3,3,4,3,4,4,4,4,4,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,4,4,4,4,4,2,3,3,4,3,3,3,3,3,4,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,3,2,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,4,4
161,3,4,3,5,3,3,4,4,3,4,3,3,4,4,3,1,3,3,4,4,4,4,4,4,3,4,4,5,4,4,4,4,3,4,4,4,3,4,4,4,4,4,4,4,4,3,4,4,4,5,4,4,4,3,3,3,4,4,4,4,3,4,3,3,5,4,4,3,3,5,3,4,4,4,3,4,4,4,4,3,4,4,3,4,4,3,4,4,4,4,4,4,4,3,4,4,3,3,4,4,4,4,3,3,5,4,4,3,4,3,4,3,4,5,3,4,4,4,4,4,3,1,4,4,4,4,4,4,4,5
162,4,3,4,3,3,4,2,2,3,3,4,3,4,3,3,4,3,3,3,4,4,5,2,2,3,2,3,5,4,3,2,2,4,3,3,3,4,4,3,3,2,3,3,3,2,2,4,3,2,2,3,4,3,4,2,2,3,4,2,2,3,4,2,2,5,3,2,4,3,2,5,4,2,3,4,2,4,3,5,4,3,2,2,4,3,4,5,3,2,3,2,3,2,3,4,3,5,3,4,3,2,4,3,4,4,3,2,3,3,4,3,3,4,2,3,2,3,3,4,5,3,4,2,3,2,3,3,4,3,3
163,3,4,4,5,5,3,3,2,3,4,4,2,4,2,4,4,4,3,4,4,3,3,5,5,5,1,4,3,2,5,5,5,2,4,4,3,2,5,1,3,3,3,4,1,2,5,4,1,2,4,5,5,5,5,4,5,2,5,5,1,3,3,4,2,3,4,5,1,1,3,5,5,2,4,5,4,4,1,1,3,5,4,2,2,4,4,3,5,4,1,2,4,4,2,4,4,4,2,1,4,5,2,1,3,4,2,3,4,5,5,3,3,2,4,5,4,1,4,3,2,1,5,3,5,5,4,3,4,1,5
164,2,3,3,4,2,3,2,2,2,3,4,4,1,3,2,4,2,1,1,2,2,4,2,2,1,3,1,1,4,2,2,4,4,2,3,3,3,4,3,4,4,2,1,1,1,1,4,3,3,3,2,1,4,4,2,4,3,3,3,2,1,1,3,2,1,1,1,1,1,2,3,2,4,3,4,2,2,2,1,1,1,1,1,1,1,1,3,1,1,2,4,2,2,2,2,2,2,1,3,2,1,3,2,1,2,2,1,1,4,2,1,5,1,3,2,1,2,1,2,1,1,1,1,3,2,2,2,2,1,4
165,2,3,4,3,4,4,3,4,2,3,4,5,5,4,2,2,3,2,3,4,3,3,3,2,3,3,4,2,3,2,2,3,3,4,4,2,3,3,3,3,3,3,3,3,2,4,4,3,2,4,4,4,4,3,3,3,2,3,4,3,2,3,4,3,3,2,3,3,2,4,3,4,4,3,4,3,4,5,4,3,4,4,3,2,3,4,3,3,2,4,4,3,3,3,4,3,3,2,3,4,4,5,5,2,3,3,4,3,3,3,3,4,2,4,3,3,3,2,3,3,4,4,4,4,4,4,4,2,3,4
166,3,4,4,4,4,3,2,3,2,4,2,3,4,3,4,2,3,2,3,4,3,2,3,3,4,3,3,2,3,3,3,4,3,3,4,4,2,3,2,4,3,3,4,2,3,4,4,3,2,3,3,3,4,4,2,2,1,4,5,3,4,2,4,4,3,3,3,3,3,4,2,4,4,4,3,4,3,4,4,4,4,3,3,2,3,4,3,4,4,4,4,3,5,3,5,4,2,2,2,4,5,5,4,2,2,2,3,3,4,3,2,3,2,5,4,3,3,2,2,2,4,4,2,2,4,3,3,3,3,4
167,3,2,5,1,5,5,3,4,1,2,3,4,4,4,1,3,1,3,2,4,1,3,2,5,5,3,4,4,2,2,2,2,2,4,2,2,3,1,3,4,1,4,2,1,3,1,2,4,4,5,3,4,4,1,1,1,2,3,5,4,1,4,4,4,3,2,3,3,3,4,2,4,3,1,1,2,4,5,4,4,4,3,4,3,4,4,2,2,2,3,5,3,2,1,4,2,1,1,2,5,4,2,4,1,2,1,3,2,1,1,4,4,4,3,4,2,4,2,2,1,3,2,4,1,4,4,1,3,4,4
168,3,4,4,3,4,4,3,2,3,5,3,3,4,5,5,2,3,4,4,4,3,3,4,5,4,3,4,3,2,3,5,3,3,3,5,4,3,5,3,3,4,3,4,3,4,4,4,3,3,4,3,3,4,3,3,3,4,3,4,3,4,3,3,3,4,4,5,4,3,4,3,3,3,4,4,3,3,4,3,3,4,3,4,3,4,5,3,5,4,4,3,4,5,3,4,4,3,3,3,4,4,4,3,3,5,3,3,5,5,4,4,5,3,4,4,3,3,4,4,3,3,1,3,4,5,4,3,4,4,4
169,2,4,3,3,4,3,4,4,3,4,5,3,4,4,3,2,3,3,3,3,4,3,4,2,5,1,3,3,2,4,2,4,3,3,3,3,2,4,2,4,3,4,3,4,3,4,3,2,3,4,3,4,5,4,4,2,4,5,3,3,3,3,5,2,3,3,3,3,2,3,4,5,2,3,3,3,3,2,3,5,4,3,3,3,4,4,3,4,3,3,2,3,4,1,3,3,3,2,2,3,4,5,3,2,4,2,3,3,3,2,3,4,3,4,4,3,3,3,3,5,3,2,3,3,3,3,4,3,3,5
170,2,4,3,4,5,3,2,5,1,4,5,1,4,3,5,1,3,4,3,4,5,3,4,3,5,3,3,2,2,2,3,3,3,2,4,3,1,4,4,5,4,3,3,3,2,2,4,2,1,4,1,3,5,3,3,1,4,5,3,2,3,3,4,3,4,5,3,3,2,4,1,5,1,1,5,3,2,2,5,4,4,2,4,2,4,5,4,5,4,4,3,3,4,2,3,3,4,1,2,3,4,3,2,1,4,1,1,3,5,4,3,2,2,4,3,4,3,4,3,3,3,1,3,3,3,3,2,3,2,5
171,3,4,5,4,5,3,5,3,3,3,3,5,5,2,5,2,3,3,3,4,3,3,2,4,4,3,4,4,3,3,4,3,3,3,5,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,4,3,3,4,3,4,3,4,3,3,3,3,3,4,3,3,3,4,4,3,3,4,4,3,3,4,3,3,2,4,5,2,3,4,4,3,3,3,3,3,3,3,1,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,4,3,3,3,3,3,3,3
172,3,4,3,4,4,4,3,3,2,5,3,4,5,3,5,1,5,3,3,4,3,4,3,5,3,3,5,4,2,3,5,5,3,4,5,5,1,4,2,4,4,3,4,2,4,3,5,2,2,5,4,2,5,1,3,3,4,3,5,3,4,3,4,3,3,5,5,3,2,5,2,1,5,5,5,2,3,4,3,2,4,5,4,3,4,5,3,4,4,4,1,2,1,1,4,1,3,2,3,4,2,4,2,1,3,2,4,5,5,4,3,3,3,3,3,5,3,5,3,4,3,2,4,5,5,5,2,3,3,5
173,1,1,1,1,1,1,1,1,1,1,1,1,3,3,1,2,1,1,1,4,1,1,1,1,1,2,2,2,1,1,1,1,1,1,1,1,1,3,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,2,1,1,2,4,1,1,1,1,1,3,1,1,4,1,5,1,3,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,5,3,1,1,1,5,4,1,1,1,1,1,3,1,5,1,3,5,1,5,1,1,1,1,1,1,4,4,1,1,4,1,1,1,4,5
174,3,4,4,1,4,3,1,3,1,3,2,4,4,4,3,2,2,2,2,5,4,4,2,4,2,4,4,1,1,2,3,2,1,3,4,3,1,3,4,4,1,4,3,1,3,1,4,3,1,5,1,1,1,3,2,1,4,3,4,3,4,3,3,4,3,4,5,2,4,3,2,1,2,3,2,2,3,4,4,1,3,3,3,1,5,5,1,3,3,3,2,2,4,2,5,4,3,1,4,5,3,3,4,1,4,1,3,3,3,3,1,3,3,5,3,3,4,3,3,2,4,1,1,1,4,4,2,2,3,4
175,3,4,4,4,4,5,3,3,4,5,3,3,5,4,4,2,4,4,4,4,4,3,4,4,4,1,5,4,3,4,5,5,3,4,4,4,1,4,1,4,5,4,5,3,4,4,4,2,4,4,4,4,5,5,4,2,4,4,5,4,3,4,5,4,5,4,4,5,4,4,4,4,2,5,4,5,4,4,4,4,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,1,5,5,5,3,3,1,5,3,4,5,5,5,5,3,4,5,5,5,5,5,4,4,4,4,5,5,5,5,4,4,4,5
176,3,3,4,5,4,4,3,3,1,5,4,3,3,5,2,2,5,3,5,5,4,5,4,5,4,1,4,3,3,3,5,4,3,4,5,4,3,5,1,5,5,3,5,3,3,5,4,3,3,4,5,3,4,3,3,1,4,4,4,3,4,4,3,3,3,4,4,5,3,5,3,4,3,4,5,4,4,5,4,4,4,5,4,3,5,4,5,5,5,4,3,5,5,3,4,4,3,1,1,5,5,5,3,1,5,4,3,5,5,1,5,5,5,5,3,4,1,4,3,4,3,3,4,4,5,5,3,5,3,4
177,3,3,3,3,4,3,3,4,3,3,4,4,4,4,4,4,4,4,4,4,4,4,5,4,4,2,3,4,3,4,3,3,3,3,2,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,3,3,3,4,3,2,3,4,4,4,4,3,5,4,5,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,5,4,4,4,4,4,4,4,3,2,4,3,3,2,4,3,4,3,4,2,2,3,4,4,4,4,3,3,3,3,2,1,1,1,1,1,3,3,3,3,4,2,2,1,1
178,3,4,4,4,4,3,4,4,1,3,5,4,2,3,5,1,3,3,5,5,5,5,3,5,5,5,2,3,3,3,4,3,3,3,4,4,2,3,4,4,3,4,3,3,3,4,4,4,4,5,4,4,4,4,4,2,1,4,4,4,4,4,3,4,4,4,4,4,4,4,3,5,5,5,3,5,3,5,5,5,3,5,5,3,4,5,5,5,4,3,1,3,5,3,4,4,4,3,3,5,5,5,5,3,3,3,3,5,5,3,4,3,3,5,3,4,5,3,5,5,5,1,3,5,5,5,4,4,4,4
179,2,4,4,2,4,3,4,3,2,2,2,3,3,3,2,2,3,3,3,4,2,4,3,3,4,4,3,1,2,3,2,2,2,2,2,3,1,2,3,4,4,3,2,1,2,4,3,3,2,4,3,3,3,4,2,2,1,4,5,4,3,3,5,4,2,3,4,3,4,3,2,4,4,3,4,4,2,4,4,3,5,4,3,2,4,5,3,5,2,4,5,3,4,2,4,2,2,2,4,4,5,4,2,1,4,1,2,2,2,2,3,5,5,5,3,4,4,3,2,2,4,2,3,2,5,4,1,2,4,4
180,3,4,5,3,4,4,2,2,3,4,3,4,4,3,4,4,4,5,4,4,4,3,2,4,4,4,4,3,3,3,4,4,3,4,4,4,3,4,3,4,4,4,4,3,4,3,4,3,3,5,4,3,4,4,4,2,4,4,4,3,4,4,4,4,4,4,3,3,3,4,3,3,3,4,5,2,4,4,2,3,3,3,3,3,5,5,3,4,4,4,4,3,3,3,5,4,3,4,3,5,3,2,3,3,3,3,4,4,4,3,4,4,3,5,4,4,4,4,4,3,4,3,3,3,4,5,3,4,4,4
181,4,2,4,1,4,1,2,1,3,1,3,4,5,3,3,5,2,5,2,5,3,5,4,1,4,3,5,1,2,5,2,3,5,4,2,5,3,1,4,5,2,5,2,5,3,2,3,3,4,5,3,4,3,4,5,2,2,5,5,4,3,2,5,5,3,4,3,3,5,5,5,4,5,1,2,3,5,5,5,4,5,4,3,5,3,5,5,3,3,4,5,4,3,4,5,2,2,3,4,5,5,5,5,3,2,5,5,3,4,2,1,5,5,5,5,5,3,2,5,2,5,5,1,4,5,5,5,1,2,4
182,4,3,4,5,5,3,3,2,2,4,4,4,4,3,4,4,4,4,4,5,4,4,2,4,3,4,4,3,3,3,3,4,3,4,4,4,4,4,4,4,4,4,3,3,2,4,2,3,3,5,2,3,4,2,4,4,4,4,4,4,4,2,5,4,4,5,2,4,3,4,3,3,4,4,4,2,4,4,4,4,4,2,3,4,4,4,4,4,2,3,5,4,3,4,4,4,3,3,3,4,3,5,5,3,5,4,4,4,5,5,3,4,3,4,3,4,3,3,3,3,4,4,4,4,4,4,3,4,3,5
183,3,4,4,3,5,3,4,4,3,4,3,4,5,4,4,2,4,3,3,4,3,4,4,4,4,3,5,3,3,3,3,4,3,4,4,3,2,3,4,4,4,4,3,2,5,4,4,4,3,5,3,3,3,3,3,1,4,4,5,4,3,4,5,4,3,3,4,2,3,4,2,4,3,4,4,4,4,4,4,4,2,3,4,3,4,4,2,4,3,4,4,4,3,2,4,3,4,2,4,4,4,3,3,2,3,2,4,3,3,3,3,3,4,4,2,3,3,3,3,3,4,3,3,3,4,4,3,3,4,3
184,2,1,3,3,4,3,3,1,1,1,1,3,3,3,2,1,1,3,3,3,2,3,3,3,2,3,3,1,1,3,3,1,1,3,1,1,1,1,1,3,3,2,1,1,1,1,1,1,1,5,1,1,3,3,1,1,4,1,3,1,1,1,4,3,4,3,3,1,1,3,4,1,1,2,3,1,1,3,1,1,3,3,4,3,3,3,1,3,3,3,3,2,3,2,3,2,1,1,1,4,4,2,2,1,3,2,2,1,3,1,3,4,2,4,3,2,1,1,2,1,1,1,3,1,3,3,1,1,1,4
185,3,3,4,1,3,3,3,4,1,3,3,4,5,1,1,1,3,3,4,4,4,4,1,1,3,4,5,1,1,1,1,4,3,1,3,4,3,3,4,5,3,5,1,5,1,1,4,3,1,4,3,3,3,1,4,1,1,4,4,3,4,3,5,3,3,3,1,3,4,3,2,1,5,3,1,1,5,4,5,1,1,1,4,1,4,4,3,1,3,1,4,3,4,4,4,3,1,5,4,5,3,4,5,5,3,3,5,3,3,1,3,4,3,4,1,1,4,1,1,3,4,2,1,1,3,4,3,3,1,3
186,4,4,2,3,4,2,3,3,2,2,2,3,5,3,5,4,4,4,4,5,3,5,4,3,3,3,4,3,4,4,2,2,3,4,4,1,3,2,2,5,3,5,4,3,3,4,2,3,3,5,4,3,3,3,2,4,5,4,5,3,4,3,5,4,2,3,3,2,3,4,4,3,4,3,3,3,4,5,3,3,4,3,4,1,2,3,3,3,2,4,5,3,2,3,5,2,3,1,3,4,5,4,5,4,3,3,2,3,4,4,3,5,3,2,4,1,5,3,4,2,5,3,3,3,2,4,4,4,3,3
187,3,3,4,2,4,3,5,3,3,4,4,4,5,3,4,3,2,4,4,4,3,2,2,2,3,3,4,2,3,3,3,4,4,3,3,1,2,2,2,5,3,4,2,2,2,1,3,4,3,5,3,3,3,3,5,3,3,3,4,4,2,4,5,5,4,2,2,3,4,2,3,2,3,1,3,2,4,4,5,3,2,3,4,2,2,4,2,2,3,3,5,2,2,3,4,2,2,2,4,3,2,4,3,4,3,3,4,3,4,3,5,5,4,4,2,3,4,2,2,3,2,4,3,3,2,4,3,2,4,4
188,3,4,5,3,5,3,3,3,3,4,3,2,4,5,5,1,4,4,4,4,4,4,4,4,4,3,3,3,1,3,4,4,4,4,4,4,1,4,3,5,3,4,4,3,4,3,4,4,4,5,4,4,4,4,4,1,5,4,4,4,4,4,4,4,4,4,4,3,3,4,3,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,4,4,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,5,4,4,4,3,4,3,4,3,4,3,4,4,4,4,4,4,4
189,3,1,4,1,3,3,4,4,2,1,3,3,3,3,1,1,1,2,3,2,4,3,3,4,2,2,3,3,2,4,3,4,4,4,3,3,4,4,2,4,3,3,4,3,4,3,4,3,4,4,4,3,2,4,4,3,2,4,3,3,3,3,4,4,4,2,1,3,1,3,3,2,2,2,2,5,2,4,2,4,1,5,2,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,4,3,3,3,3,3,3,3,3,3,3,3
190,3,3,5,2,5,3,1,1,1,2,1,5,5,3,1,3,2,4,4,4,1,5,3,3,1,5,4,4,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,2,3,3,3,3,4,3,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,5,3,3,3,4,3,5,3,4,4,4,1,3,5,1,2,4,3
191,5,5,4,3,5,2,3,3,4,4,4,4,4,3,2,4,4,3,3,3,3,2,3,4,3,4,3,3,2,4,3,3,3,3,5,3,4,3,2,4,4,2,2,2,3,2,4,4,3,5,2,3,3,2,5,2,3,3,4,2,3,3,5,4,3,5,4,3,3,4,3,2,4,4,2,1,5,3,2,1,3,3,4,5,3,4,3,4,3,3,5,3,3,1,3,3,1,3,5,4,3,4,3,4,5,3,4,4,4,3,3,5,4,5,3,3,4,2,4,5,2,5,2,4,4,3,3,4,5,5
192,3,3,3,4,3,3,4,3,2,2,3,4,5,2,2,1,3,5,3,4,3,4,4,3,4,5,5,3,3,3,3,3,2,3,3,3,1,3,4,3,2,4,3,2,3,3,3,3,2,4,3,4,3,2,3,3,3,2,4,4,3,3,3,4,2,3,3,3,3,3,3,3,2,3,3,3,3,4,3,3,3,3,3,3,3,4,3,3,3,3,2,2,2,3,5,3,3,3,5,3,4,3,3,1,3,3,3,2,3,2,2,3,2,5,3,3,4,3,3,3,4,2,3,1,4,5,3,2,3,3
193,4,4,3,4,3,4,4,3,4,4,3,4,3,2,4,3,4,3,4,4,2,4,3,4,3,3,3,1,4,3,4,3,4,2,2,3,3,3,2,3,1,3,3,4,1,1,2,3,4,5,3,3,3,4,4,2,3,2,4,2,3,4,5,3,2,3,4,3,3,5,4,4,3,3,5,3,4,4,3,3,4,4,3,4,2,4,4,4,3,3,3,3,2,2,5,3,2,4,2,5,4,3,3,3,4,4,4,3,2,2,3,3,3,5,4,2,2,2,4,4,5,4,3,2,5,5,3,3,2,3
194,3,4,3,2,4,2,2,3,2,4,1,3,3,3,4,2,3,4,3,3,3,3,3,3,2,3,3,3,3,3,2,3,3,5,3,3,2,3,3,3,4,3,3,2,1,3,2,3,3,3,2,3,4,2,3,3,3,2,3,3,4,3,3,2,4,3,2,3,3,5,4,3,3,3,3,3,3,3,3,2,5,3,3,3,2,4,3,3,1,3,2,3,3,2,4,3,3,1,3,3,4,3,3,2,3,3,3,2,4,3,2,3,3,4,5,3,3,2,4,3,3,3,3,3,3,4,3,3,3,3
195,3,4,5,3,3,3,1,1,3,3,4,4,3,4,5,4,4,4,4,3,3,3,3,4,4,4,4,4,3,4,4,4,4,4,3,3,3,3,3,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,4,3,2,5,1,1,1,5,5,4,4,4,3,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,4,5,5,5,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,5,5,5,5,5,5,3,3,3,3,3,3,3,3,3,3,3,4,1,5
196,5,5,5,2,4,3,4,4,4,4,5,4,4,3,3,3,4,3,3,5,4,4,4,4,5,4,5,3,3,3,4,4,5,5,5,5,4,4,3,5,4,5,3,3,4,3,3,3,3,5,5,5,4,3,3,3,3,3,5,3,3,4,4,3,2,4,4,4,4,5,3,4,3,4,3,3,4,5,4,3,4,3,4,3,3,4,4,4,4,3,3,3,3,4,5,3,3,3,3,5,4,4,3,4,4,3,4,4,4,3,4,3,3,5,3,3,3,3,3,3,5,3,3,3,3,5,4,3,4,4
197,4,2,1,1,4,2,3,1,1,4,4,3,2,3,3,2,3,2,1,2,2,1,3,4,3,2,2,2,2,4,1,1,1,1,4,3,3,2,1,4,2,1,2,2,1,4,3,3,1,3,1,4,1,4,4,4,1,2,3,2,4,2,5,3,1,4,2,3,2,2,4,5,4,2,3,2,1,4,4,2,5,3,3,3,1,4,4,5,4,2,3,4,1,1,2,3,1,1,3,4,5,4,3,1,4,1,3,4,5,3,4,3,2,4,5,5,1,1,5,4,4,4,2,4,2,4,1,4,1,3
198,4,3,5,2,3,1,4,3,1,4,1,1,4,4,4,2,5,4,4,5,3,2,5,5,5,1,3,2,1,4,4,5,2,5,4,1,1,1,1,5,2,5,2,1,4,1,3,1,2,5,5,2,4,3,1,2,5,1,4,1,1,4,4,1,4,2,4,1,1,4,5,4,5,2,3,5,2,3,4,4,3,4,2,1,3,2,3,1,4,2,3,5,5,4,4,3,3,5,4,5,4,2,2,4,2,1,4,4,2,5,1,2,4,3,5,4,4,5,4,5,3,3,2,4,2,2,5,1,2,4
199,4,3,5,4,3,4,4,5,3,5,4,5,4,4,5,3,3,4,3,4,3,4,5,4,4,5,4,2,4,3,4,4,4,4,5,4,2,4,4,5,4,3,3,4,3,4,4,4,3,5,5,3,4,4,3,4,4,4,5,4,4,4,4,5,5,4,4,4,4,5,3,4,4,4,4,5,3,4,5,4,4,4,4,3,4,5,4,5,5,5,4,5,4,4,5,4,4,2,4,4,4,4,4,2,4,4,3,3,4,4,4,5,5,5,3,4,4,4,4,4,5,2,3,5,4,5,4,4,5,5
200,4,4,3,2,3,4,2,3,3,4,3,4,4,3,1,3,2,3,3,4,4,5,3,2,2,3,4,2,2,2,4,4,2,3,2,3,3,2,4,4,4,4,2,4,3,2,2,2,3,2,4,2,4,2,3,1,3,3,4,4,2,2,4,4,4,2,2,3,4,4,4,2,2,3,2,2,4,4,4,4,3,2,4,4,4,4,4,3,4,4,5,4,2,2,4,2,2,4,4,4,3,4,5,5,2,4,5,4,1,2,4,3,4,4,2,2,4,2,2,4,4,5,3,1,4,4,4,3,2,2
201,2,5,3,1,4,2,3,3,3,4,3,4,5,2,1,1,4,3,4,5,3,5,3,2,3,4,4,2,2,2,5,4,4,4,4,4,1,1,4,5,5,4,4,4,3,2,4,2,2,5,1,3,4,2,1,1,4,4,5,4,4,3,5,5,4,3,3,2,4,4,1,1,3,3,1,1,5,5,5,3,2,4,5,1,3,5,3,2,3,4,3,3,3,3,5,3,1,1,3,4,2,2,4,1,4,2,1,4,2,1,4,5,4,5,1,3,4,4,1,1,4,2,4,2,4,5,4,2,3,5
202,1,1,5,1,5,5,5,5,5,1,1,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2,3,4,5,1,5,4,4,3,3,3,3,3,3,5,5,5,1,1,5,5,1,1,1,1,3,1,1,1,5,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,5,5,5,5,5,1,1,1,1,1,1,1,5,5,5,5
203,2,3,3,2,4,4,5,4,2,3,4,2,4,5,3,1,3,2,4,5,4,3,4,5,4,2,4,4,2,3,3,2,3,3,3,4,2,3,1,5,4,5,4,3,3,3,4,2,3,4,3,4,4,4,4,3,2,4,5,4,4,4,4,2,2,3,4,4,2,4,3,4,3,3,2,4,4,4,4,4,3,4,2,4,4,5,4,4,3,4,4,4,3,3,5,4,3,2,1,4,4,2,3,2,2,3,4,4,4,3,4,4,4,5,4,3,2,2,3,4,3,2,4,2,5,5,4,4,4,3
204,4,3,4,4,4,5,4,4,4,3,5,4,5,3,4,5,4,4,5,5,4,5,5,4,5,4,5,3,5,2,1,2,2,4,4,4,4,5,5,3,5,5,5,3,2,3,5,5,4,5,2,3,4,3,2,2,5,3,5,5,4,5,5,5,5,5,4,4,2,5,3,4,4,4,5,3,5,5,2,3,4,3,4,3,5,5,5,5,5,5,5,4,5,1,5,4,4,1,1,5,3,5,5,3,4,4,5,5,5,4,5,5,4,5,2,5,5,5,3,2,4,5,3,5,5,5,2,3,5,5
205,2,1,5,4,3,1,5,5,5,5,3,5,5,3,3,2,5,1,5,3,2,4,1,5,2,5,4,2,3,1,5,1,5,2,2,1,1,1,1,4,3,5,2,1,2,2,1,2,2,5,2,1,2,5,2,1,1,1,5,4,2,1,3,3,3,2,5,2,4,4,1,2,1,3,1,2,5,4,3,2,5,2,2,1,3,5,3,4,2,3,1,3,4,1,5,3,1,2,1,5,5,2,1,1,2,2,2,3,2,1,1,3,2,5,4,2,2,1,1,1,4,1,2,1,5,4,2,2,1,5
206,3,5,5,4,4,4,3,3,4,4,4,3,5,4,4,3,4,4,4,4,2,3,4,4,4,2,5,3,2,5,4,4,5,4,3,4,3,4,2,4,4,4,4,5,4,4,4,2,3,4,3,5,4,4,3,2,3,4,5,3,4,3,4,4,5,4,4,3,2,4,5,3,4,4,4,4,4,4,4,3,4,4,4,3,4,5,4,4,4,3,4,4,3,4,5,4,4,1,2,4,4,3,4,1,4,3,4,4,4,4,3,3,3,4,4,4,3,4,3,4,4,3,4,4,5,5,4,4,3,5
